device_os,amt,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
,0.0033269866720112237,F,Test City,Teacher,Electronics,Middle Age,0.0,1.0,0.0015923851473718163,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.7754283996392425,M,Test City,Engineer,Apparel,Middle Age,0.2222222222222222,1.0,0.002934259536058965,0.5,1.0,0.0,0.4999999999999999
macOS,0.619621204529512,F,Test City,Teacher,Electronics,Middle Age,0.0,1.0,0.02564091215422729,1.0,0.3568958678922095,1.0,0.5
,0.5303737849483916,M,Test City,Clerk,Apparel,Young Adult,0.0,1.0,0.005652952519886162,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.5526205030564185,M,Test City,Clerk,Apparel,Adult,0.1111111111111111,1.0,0.008350442927301045,0.0990311320975808,0.8019377358048383,0.5,1.0
Windows,0.7153221765707987,M,Test City,Lawyer,Apparel,Young Adult,0.3333333333333333,1.0,0.0006736770899038137,0.7225209339563144,5.551115123125783e-17,0.5,1.0
Linux,0.6146908507866521,M,Test City,Engineer,Entertainment,Adult,0.0,1.0,0.0028435479168953427,1.0,0.3568958678922095,0.5,1.0
,0.26960617296322276,M,Test City,Engineer,Electronics,Young Adult,0.0,1.0,0.004816188415789015,0.5,1.0,0.5000000000000001,0.0
,0.2658583024351137,M,Test City,Doctor,Electronics,Adult,0.0,1.0,0.000529516431195827,0.5,1.0,0.5000000000000001,0.0
Linux,0.25531616394428297,F,Test City,Clerk,Electronics,Adult,0.1111111111111111,1.0,0.0181664770658939,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.37927648060927943,F,Test City,Doctor,Groceries,Middle Age,0.1111111111111111,1.0,0.0027404856915909485,1.0,0.3568958678922095,0.5,1.0
X11,0.584848181180479,F,Houston,Artist,Travel,Adult,0.0,1.0,0.13860912447606874,0.27747906604368566,0.0,0.5,1.0
,0.3395330193406153,M,Test City,Teacher,Electronics,Middle Age,0.2222222222222222,1.0,0.014372986282143823,0.5,1.0,0.0,0.4999999999999999
X11,0.5051808798476802,F,Phoenix,Lawyer,Electronics,Adult,0.0,1.0,0.0,1.0,0.3568958678922095,0.5000000000000001,0.0
,0.9114941376891472,M,Test City,Clerk,Electronics,Middle Age,0.3333333333333333,1.0,0.000265812021582621,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
,0.2502455155827237,F,Test City,Lawyer,Travel,Young Adult,0.0,1.0,0.0023423577905684534,0.0,0.3568958678922094,0.5,1.0
other,0.45872331896983665,M,Test City,Lawyer,Groceries,Young Adult,0.1111111111111111,1.0,0.004458695273536841,1.0,0.3568958678922095,0.5,1.0
macOS,0.6365768113037379,M,Test City,Clerk,Electronics,Middle Age,0.0,1.0,0.0024735355595448434,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.21364866219060025,F,Test City,Lawyer,Apparel,Adult,0.3333333333333333,1.0,0.00850160085774749,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.32556368373584527,F,Los Angeles,Doctor,Groceries,Adult,0.0,1.0,0.02241011161407163,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.9699368674215854,F,New York,Engineer,Groceries,Adult,0.0,1.0,0.13404542797421565,1.0,0.3568958678922095,1.0,0.5
,0.5224571600360758,F,Test City,Lawyer,Electronics,Middle Age,0.0,1.0,0.02742357251019789,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
X11,0.2723920232488225,M,Test City,Lawyer,Apparel,Young Adult,0.0,1.0,0.004456123986934154,1.0,0.3568958678922095,0.5000000000000001,0.0
Linux,0.05838260346728129,M,Test City,Lawyer,Entertainment,Adult,0.1111111111111111,1.0,0.008659629603214227,1.0,0.3568958678922095,1.0,0.5
macOS,0.13329992985269062,M,Test City,Lawyer,Groceries,Young Adult,0.1111111111111111,1.0,0.002805568749206484,0.0990311320975808,0.8019377358048383,0.5,1.0
macOS,0.7296322276781241,F,Los Angeles,Artist,Travel,Young Adult,0.0,1.0,0.3582815998899321,0.9009688679024191,0.8019377358048384,1.0,0.5
Windows,0.7224571600360757,M,Test City,Engineer,Travel,Adult,0.1111111111111111,1.0,0.005538171972031821,0.5,1.0,0.5,1.0
,0.03816013628620102,M,Phoenix,Nurse,Groceries,Middle Age,0.0,1.0,0.015843256392007732,0.27747906604368566,0.0,1.0,0.5
,0.29870728529912816,M,New York,Clerk,Entertainment,Adult,0.0,1.0,0.0984116108849222,0.7225209339563144,5.551115123125783e-17,1.0,0.5
macOS,0.2483615592744764,F,Los Angeles,,Travel,Young Adult,0.0,1.0,0.0,0.9009688679024191,0.8019377358048384,1.0,0.5
macOS,0.6840565186892474,F,Chicago,Engineer,Groceries,Adult,0.0,1.0,0.10996326348032831,0.7225209339563144,5.551115123125783e-17,0.5,1.0
Linux,0.32061328790459964,F,Houston,Engineer,Electronics,Middle Age,0.0,1.0,0.07111723498844945,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.9551458061930053,M,Test City,Lawyer,Travel,Middle Age,0.6666666666666665,1.0,0.006706084068763454,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.2803086481611384,M,Test City,Lawyer,Entertainment,Young Adult,0.0,1.0,0.002904247141614495,1.0,0.3568958678922095,0.5,1.0
,0.8639743461268665,M,Test City,Lawyer,Groceries,Adult,0.0,1.0,0.009524214185307652,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.0291011123359054,M,Test City,Lawyer,Groceries,Adult,0.1111111111111111,1.0,0.0008815719345669102,0.27747906604368566,0.0,0.0,0.4999999999999999
macOS,0.5359054013428199,F,Test City,Clerk,Groceries,Young Adult,0.3333333333333333,1.0,0.009584997714505581,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.5387513778935765,F,Test City,Clerk,Entertainment,Adult,0.2222222222222222,1.0,0.000551140530002025,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.045054614690850786,M,Test City,Teacher,Travel,Young Adult,0.2222222222222222,1.0,0.03609749172256475,1.0,0.3568958678922095,0.5000000000000001,0.0
X11,0.6673614590640344,M,Test City,Clerk,Entertainment,Middle Age,0.0,1.0,0.009336594567790327,0.0,0.3568958678922094,1.0,0.5
macOS,0.22723719811604368,M,Houston,Doctor,Entertainment,Young Adult,0.0,1.0,0.07278924571602575,1.0,0.3568958678922095,0.5000000000000001,0.0
,0.4148511874937368,M,Houston,Clerk,Groceries,Adult,0.0,1.0,0.18341476302938364,0.7225209339563144,5.551115123125783e-17,1.0,0.5
,0.9218358552961219,M,Test City,Clerk,Apparel,Adult,0.0,1.0,0.0009894395151615705,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
other,0.009680328690249523,F,Test City,Doctor,Electronics,Middle Age,0.0,1.0,0.003315821607001858,0.0,0.3568958678922094,0.5,1.0
other,0.9579917827437618,M,Houston,Doctor,Apparel,Young Adult,0.0,1.0,0.10437370792848215,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.692293817015733,F,Test City,Clerk,,Young Adult,0.0,1.0,0.007233998714862525,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
other,0.9497945685940475,F,Test City,Teacher,Electronics,Middle Age,0.1111111111111111,1.0,0.012433772509085072,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.1252830944984467,F,Test City,Clerk,Travel,Young Adult,0.1111111111111111,1.0,0.006336577538285614,0.0990311320975808,0.8019377358048383,1.0,0.5
Linux,0.870007014730935,F,Test City,Doctor,Groceries,Adult,0.0,1.0,0.0010672103968329843,1.0,0.3568958678922095,0.5,1.0
,0.8194608678224271,F,Houston,Engineer,Entertainment,Middle Age,0.0,1.0,0.024999060005061642,0.27747906604368566,0.0,1.0,0.5
Linux,0.6082573404148712,M,Test City,Lawyer,Groceries,Middle Age,0.0,1.0,0.007242639923937127,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.7324581621404951,M,Test City,Doctor,Groceries,Middle Age,0.1111111111111111,1.0,0.0022322561412862134,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.9768914720913919,F,Test City,Engineer,,Adult,0.0,1.0,0.017704277761001187,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.5192303838059925,F,Phoenix,Lawyer,Electronics,Adult,0.0,1.0,0.08766683645588692,0.0,0.3568958678922094,1.0,0.5
,0.8981060226475599,F,Test City,Lawyer,Entertainment,Middle Age,0.0,1.0,0.006442969790501684,1.0,0.3568958678922095,0.5,1.0
Windows,0.8034873233790961,M,Test City,Lawyer,Travel,Young Adult,0.0,1.0,0.0023984202689548927,0.5,1.0,0.5,1.0
Windows,0.8329491933059425,M,Test City,Clerk,Travel,Middle Age,0.1111111111111111,1.0,0.003787083643363054,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
macOS,0.163583525403347,M,Houston,Teacher,Apparel,Young Adult,0.0,1.0,0.11929121683904403,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
Windows,0.8930955005511574,M,Test City,Doctor,Travel,Adult,0.0,1.0,0.01710609533184182,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
Windows,0.033630624311053216,M,Los Angeles,Engineer,Travel,Middle Age,0.0,1.0,0.12618761826864566,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.6491231586331295,F,Test City,Lawyer,Travel,Middle Age,0.3333333333333333,1.0,0.020568480275196796,0.5,1.0,0.5000000000000001,0.0
macOS,0.22292814911313757,F,Phoenix,Teacher,Electronics,Young Adult,0.0,1.0,0.23858428837662116,0.5,1.0,0.5000000000000001,0.0
Windows,0.7660687443631626,M,Chicago,Artist,Travel,Adult,0.0,1.0,0.05487205699387427,0.0990311320975808,0.8019377358048383,0.5,1.0
Windows,0.10191401944082573,F,Test City,Clerk,Travel,Young Adult,0.1111111111111111,1.0,0.0015592534872126123,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.559074055516585,F,New York,,Travel,Middle Age,0.0,1.0,0.19600913557053815,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.4006613889167251,M,Test City,Engineer,Travel,Middle Age,0.0,1.0,0.007874249078931417,1.0,0.3568958678922095,1.0,0.5
,0.9743461268664195,F,Test City,Teacher,Groceries,Middle Age,0.1111111111111111,1.0,0.00472033422342002,0.0,0.3568958678922094,1.0,0.5
Windows,0.3193506363363062,M,Test City,Lawyer,Apparel,Middle Age,0.0,1.0,0.0,0.27747906604368566,0.0,1.0,0.5
,0.1565287102916124,M,Test City,Lawyer,Electronics,Adult,0.0,1.0,0.025247505304016284,0.0,0.3568958678922094,1.0,0.5
other,0.1065437418579016,F,Test City,Doctor,Travel,Middle Age,0.0,1.0,0.008236421119755692,0.0,0.3568958678922094,0.5,1.0
,0.9360456959615192,F,Test City,Doctor,Groceries,Adult,0.2222222222222222,1.0,0.01484471199313829,0.5,1.0,0.0,0.4999999999999999
,0.49890770618298425,F,Test City,Doctor,Travel,Young Adult,0.1111111111111111,1.0,0.002664274442776902,1.0,0.3568958678922095,0.5,1.0
,0.7983765908407656,M,Test City,Teacher,Travel,Young Adult,0.0,1.0,0.003536404275720833,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.11548251327788356,M,Test City,Engineer,Travel,Adult,0.0,1.0,0.0036027519005180173,1.0,0.3568958678922095,1.0,0.5
,0.025152820923940274,M,Houston,Teacher,Travel,Middle Age,0.0,1.0,0.18402689784978055,0.27747906604368566,0.0,0.5,1.0
,0.3320773624611684,M,Test City,Lawyer,Groceries,Young Adult,0.0,1.0,0.007808828803400775,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.18122056318268362,M,Test City,Engineer,Travel,Adult,0.1111111111111111,1.0,0.019753171660948293,0.5,1.0,0.0,0.4999999999999999
X11,0.13131576310251528,F,Test City,Doctor,Entertainment,Adult,0.0,1.0,0.0017862854485579973,0.0990311320975808,0.8019377358048383,0.5,1.0
X11,0.6442128469786552,M,Test City,Lawyer,Electronics,Middle Age,0.1111111111111111,1.0,0.006557666033877249,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.7694758993887163,M,Los Angeles,Nurse,Apparel,Young Adult,0.0,1.0,0.1524973600052471,0.0,0.3568958678922094,1.0,0.5
Windows,0.8068744363162642,F,Test City,Teacher,Electronics,Middle Age,0.0,1.0,0.002323052064928612,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
Linux,0.5992183585529612,F,Test City,Clerk,Electronics,Adult,0.0,1.0,0.014822834980895762,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.18122056318268362,F,Chicago,Lawyer,Groceries,Adult,0.0,1.0,0.16651120920780263,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.683254835153823,M,Test City,Doctor,Electronics,Adult,0.0,1.0,0.008226515343499443,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.5747670107225173,F,Test City,Doctor,Travel,Middle Age,0.0,1.0,0.0016128711357145302,0.27747906604368566,0.0,0.0,0.4999999999999999
Windows,0.3525002505261048,F,Test City,Lawyer,Travel,Middle Age,0.0,1.0,0.0021481624237065546,0.27747906604368566,0.0,0.5,1.0
,0.2424291011123359,F,Test City,Doctor,Apparel,Middle Age,0.2222222222222222,1.0,0.009834623276163095,0.27747906604368566,0.0,1.0,0.5
macOS,0.9000701473093496,M,Phoenix,Doctor,Travel,Young Adult,0.1111111111111111,1.0,0.13342423042235027,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.42381000100210436,M,Test City,Clerk,Groceries,Middle Age,0.3333333333333333,1.0,0.00037519708279526,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
macOS,0.8142499248421686,M,Test City,Engineer,Entertainment,Middle Age,0.0,1.0,0.000981093371762687,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.2186992684637739,M,Chicago,Lawyer,Groceries,Young Adult,0.0,1.0,0.08466281496364032,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.1221565287102916,M,Test City,Doctor,Travel,Adult,0.0,1.0,0.0007220678607215823,0.0,0.3568958678922094,0.5000000000000001,0.0
macOS,0.9955907405551658,F,Test City,Lawyer,Electronics,Middle Age,0.0,1.0,0.00850729141006491,1.0,0.3568958678922095,0.5,1.0
,0.5907806393426196,F,Houston,Artist,Travel,Adult,0.0,1.0,0.025575786944372365,1.0,0.3568958678922095,0.5000000000000001,0.0
Windows,0.8627116945585731,M,Los Angeles,Clerk,Electronics,Middle Age,0.0,1.0,0.05226919836388612,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.5348030864816115,M,Houston,Lawyer,Groceries,Young Adult,0.0,1.0,0.15717916708186622,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.1281491131375889,M,Test City,Doctor,Electronics,Adult,0.3333333333333333,1.0,0.0038991664478965444,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.7074456358352541,M,Test City,Teacher,Apparel,Young Adult,0.1111111111111111,1.0,0.021179519137369596,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.6464375187894579,M,New York,Doctor,,Young Adult,0.0,1.0,0.017287982244802335,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.9903998396632929,F,Chicago,Doctor,Electronics,Adult,0.0,1.0,0.07914871192029922,1.0,0.3568958678922095,0.5,1.0
macOS,0.35654875237999795,F,Phoenix,Lawyer,Apparel,Adult,0.0,1.0,0.047582375170779796,0.5,1.0,0.0,0.4999999999999999
,0.3507165046597855,F,New York,Artist,Electronics,Adult,0.0,1.0,0.14193046802643047,0.7225209339563144,5.551115123125783e-17,1.0,0.5
,0.8860406854394228,F,Test City,Engineer,Entertainment,Middle Age,0.3333333333333333,1.0,0.0013707065204287456,0.5,1.0,0.0,0.4999999999999999
other,0.0013227778334502453,M,Los Angeles,Doctor,Groceries,Young Adult,0.0,1.0,0.23145389986617507,1.0,0.3568958678922095,0.5000000000000001,0.0
Windows,0.35019541036175966,F,Test City,Doctor,Entertainment,Middle Age,0.0,1.0,0.0051846832925215355,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.9385108728329492,M,Houston,Clerk,Travel,Adult,0.0,0.78,0.0,0.27747906604368566,0.0,0.0,0.4999999999999999
Windows,0.23747870528109027,F,Test City,Clerk,Apparel,Young Adult,0.1111111111111111,1.0,0.0059706117959163925,0.7225209339563144,5.551115123125783e-17,1.0,0.5
,0.7126966629922838,F,Test City,Teacher,Entertainment,Adult,0.5555555555555556,1.0,0.006446932101004185,0.0,0.3568958678922094,0.5,1.0
,0.4165146808297424,F,Los Angeles,Engineer,Apparel,Middle Age,0.0,1.0,0.16420522879982627,0.5,1.0,0.5,1.0
,0.2769014931355847,M,Los Angeles,Artist,Groceries,Adult,0.0,1.0,0.23051470582036435,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.9027758292414069,M,Test City,Engineer,Groceries,Young Adult,0.1111111111111111,1.0,0.014125636941413278,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.961839863713799,M,Test City,Teacher,Travel,Middle Age,0.0,1.0,0.005783708766468669,0.0990311320975808,0.8019377358048383,1.0,0.5
other,0.041887964725924445,M,New York,Nurse,Groceries,Young Adult,0.0,0.99,0.027332987347752434,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.19839663292915122,F,New York,Clerk,Travel,Adult,0.0,1.0,0.175046995531694,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.781200521094298,M,Test City,Engineer,Entertainment,Adult,0.3333333333333333,1.0,0.0069804529949419,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.522597454654775,M,Phoenix,Lawyer,Groceries,Adult,0.0,1.0,0.2072965779294584,0.5,1.0,0.5000000000000001,0.0
,0.46277182082372975,F,Test City,Lawyer,Travel,Young Adult,0.0,1.0,0.0005874336081153514,1.0,0.3568958678922095,0.0,0.4999999999999999
Windows,0.9716805291111333,F,Test City,Clerk,Electronics,Middle Age,0.0,1.0,7.777088167141385e-05,1.0,0.3568958678922095,0.5,1.0
,0.7070047098907706,M,Test City,Teacher,Groceries,Young Adult,0.2222222222222222,1.0,3.7979167688858476e-05,1.0,0.3568958678922095,0.0,0.4999999999999999
Windows,0.6045295119751478,M,Test City,Engineer,Electronics,Middle Age,0.0,1.0,0.0006496924656918708,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.7590339713398137,M,Test City,Lawyer,Entertainment,Middle Age,0.3333333333333333,1.0,0.0005682964914330632,0.27747906604368566,0.0,0.5000000000000001,0.0
other,0.9286301232588436,F,Test City,Clerk,Apparel,Young Adult,0.0,1.0,0.02207643448707385,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.49515983565487526,F,Los Angeles,Artist,Groceries,Middle Age,0.0,1.0,0.13015106688160938,0.27747906604368566,0.0,1.0,0.5
,0.2992484216855396,M,Test City,Teacher,Entertainment,Young Adult,0.0,1.0,0.013252073932330143,0.27747906604368566,0.0,0.5,1.0
,0.5832648561980159,M,New York,Lawyer,Entertainment,Middle Age,0.0,1.0,0.3191297147490517,0.5,1.0,0.0,0.4999999999999999
Windows,0.4699068042890069,M,Test City,Clerk,Entertainment,Young Adult,0.0,1.0,2.0528140582102194e-05,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.7517586932558373,F,Test City,Teacher,Groceries,Adult,0.2222222222222222,1.0,0.01040359420342637,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.9641447038781441,M,Test City,Doctor,Travel,Adult,0.3333333333333333,1.0,0.014888550322102123,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.6092193606573806,F,Houston,Doctor,Apparel,Adult,0.0,1.0,0.041728398621250835,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.3407756288205231,M,Test City,Engineer,Electronics,Adult,0.1111111111111111,1.0,0.001881338748378614,0.0,0.3568958678922094,0.5,1.0
X11,0.3193506363363062,M,Test City,Clerk,Apparel,Adult,0.0,1.0,0.010829964104839027,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.9416975648862611,M,Test City,Teacher,Travel,Young Adult,0.0,1.0,0.012663797279427026,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
macOS,0.7250626315262051,F,Test City,Clerk,Entertainment,Adult,0.0,1.0,0.009772448723065352,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.33811003106523696,F,Test City,Teacher,Travel,Middle Age,0.1111111111111111,1.0,0.002997234981705085,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.23242809900791658,F,Test City,Teacher,Entertainment,Middle Age,0.4444444444444445,1.0,0.002966505999191014,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
Windows,0.11810802685639844,M,Test City,Teacher,Travel,Young Adult,0.2222222222222222,1.0,0.008311957932739526,0.0,0.3568958678922094,1.0,0.5
macOS,0.4383805992584427,F,Test City,Teacher,Travel,Middle Age,0.1111111111111111,1.0,0.007613031651442121,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.23657681130373784,F,Test City,Engineer,Electronics,Adult,0.1111111111111111,1.0,0.006760924132207633,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.8363363062431105,F,Houston,Nurse,Electronics,Young Adult,0.0,1.0,0.01864646461580847,1.0,0.3568958678922095,0.5,1.0
,0.35981561278685237,F,Chicago,Nurse,Travel,Adult,0.0,1.0,0.04089391073808065,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.13131576310251528,F,Test City,Teacher,Groceries,Middle Age,0.0,1.0,8.540043700069618e-05,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.017697164044493435,F,Test City,Engineer,Groceries,Middle Age,0.1111111111111111,1.0,0.002424343896178697,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.044874235895380296,M,Los Angeles,Lawyer,Groceries,Young Adult,0.0,1.0,0.005909996875676017,0.5,1.0,0.5,1.0
macOS,0.7818619100110231,F,Phoenix,Doctor,Entertainment,Adult,0.0,1.0,0.0005110537503437516,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
,0.47660086180980055,M,Test City,Engineer,Groceries,Middle Age,0.0,1.0,0.0007654425150521432,0.5,1.0,0.0,0.4999999999999999
,0.8600661388916725,F,Test City,Doctor,Groceries,Adult,0.1111111111111111,1.0,0.008776433458559206,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
macOS,0.7584327086882453,M,Chicago,Nurse,Apparel,Young Adult,0.0,1.0,0.14240839011661502,0.0,0.3568958678922094,1.0,0.5
Windows,0.7924641747670108,F,Test City,Lawyer,Apparel,Adult,0.2222222222222222,1.0,0.0022048993379232065,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
macOS,0.7267060827738251,F,Test City,Teacher,Apparel,Middle Age,0.0,1.0,0.0018301237775218294,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.10229481912015233,M,Test City,Engineer,Groceries,Adult,0.3333333333333333,1.0,0.004746089241686272,0.9009688679024191,0.8019377358048384,0.5,1.0
Linux,0.7481110331696563,F,Chicago,Lawyer,Groceries,Young Adult,0.0,1.0,0.15432023359759414,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.659424792063333,M,Test City,Engineer,Electronics,Young Adult,0.0,1.0,0.01416252015087804,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.76877442629522,M,Test City,Clerk,Groceries,Adult,0.1111111111111111,1.0,0.008798816297674393,0.27747906604368566,0.0,1.0,0.5
,0.7728429702374987,M,Phoenix,Teacher,Travel,Middle Age,0.0,1.0,0.011290435167916817,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.39747469686341313,M,Test City,Lawyer,Electronics,Middle Age,0.1111111111111111,1.0,0.0044133816161944185,1.0,0.3568958678922095,0.5,1.0
,0.2796272171560276,F,Test City,Doctor,Apparel,Middle Age,0.2222222222222222,1.0,0.006585570816352304,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.15282092394027455,M,Test City,Clerk,Apparel,Adult,0.0,1.0,0.021197391686870234,0.9009688679024191,0.8019377358048384,0.5,1.0
X11,0.04545545645856298,F,Test City,Engineer,Groceries,Middle Age,0.4444444444444445,1.0,0.0017673590930726505,0.9009688679024191,0.8019377358048384,0.5,1.0
macOS,0.4591241607375488,F,Phoenix,Nurse,Entertainment,Adult,0.0,1.0,0.36374288617731965,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.22481210542138488,F,Test City,Doctor,Groceries,Adult,0.1111111111111111,1.0,0.012173566735341096,1.0,0.3568958678922095,1.0,0.5
Windows,0.5213949293516384,M,Houston,Clerk,Electronics,Adult,0.0,1.0,0.07134898800060632,1.0,0.3568958678922095,0.5,1.0
,0.7482112436115843,F,Phoenix,Engineer,Entertainment,Middle Age,0.0,1.0,0.41607919090631196,0.7225209339563144,5.551115123125783e-17,0.5,1.0
other,0.664976450546147,F,Test City,Engineer,Travel,Adult,0.0,1.0,0.006900279435625353,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.9720412867020743,M,Test City,Lawyer,Electronics,Young Adult,0.0,1.0,0.00821365891048601,0.27747906604368566,0.0,0.0,0.4999999999999999
X11,0.5374686842368975,F,Test City,Clerk,Travel,Middle Age,0.4444444444444445,1.0,0.012326157841926743,0.27747906604368566,0.0,0.5,1.0
,0.11427998797474696,F,Test City,Engineer,Travel,Adult,0.2222222222222222,1.0,0.0008366797996183705,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
Linux,0.83697765307145,M,Test City,Teacher,Apparel,Middle Age,0.1111111111111111,1.0,0.004624227117614696,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.8586431506162943,M,Chicago,Lawyer,Apparel,Adult,0.0,1.0,0.03711841896054938,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.7920432909109129,M,Test City,Lawyer,Entertainment,Young Adult,0.1111111111111111,1.0,0.016346385521346485,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.8574807094899289,M,Test City,Teacher,Groceries,Middle Age,0.0,1.0,0.004079830945914799,1.0,0.3568958678922095,0.5,1.0
macOS,0.4179777532818919,F,Chicago,Engineer,Groceries,Young Adult,0.0,1.0,0.07711086190707185,0.5,1.0,0.5000000000000001,0.0
,0.7839062030263553,F,Test City,Doctor,Groceries,Young Adult,0.0,1.0,0.002367564829722657,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.7802585429401744,M,Phoenix,Doctor,Apparel,Adult,0.0,1.0,0.10196340072801977,0.0,0.3568958678922094,1.0,0.5
,0.03385108728329492,M,Test City,Engineer,,Middle Age,0.1111111111111111,1.0,0.005911092833900113,0.7225209339563144,5.551115123125783e-17,1.0,0.5
other,0.7163643651668504,M,Phoenix,Doctor,Apparel,Young Adult,0.0,1.0,0.010100350993266938,0.0,0.3568958678922094,0.0,0.4999999999999999
other,0.22793867120954,M,Test City,Lawyer,Apparel,Adult,0.0,1.0,0.0047355090295998084,1.0,0.3568958678922095,0.5,1.0
Windows,0.5584327086882452,M,Test City,Doctor,Apparel,Young Adult,0.1111111111111111,1.0,0.0036516484982084454,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.8449143200721515,F,Chicago,Clerk,Entertainment,Adult,0.0,1.0,0.021290421679200214,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.34131676520693455,M,New York,Lawyer,Entertainment,Adult,0.0,1.0,0.06670128208565233,0.0,0.3568958678922094,0.0,0.4999999999999999
Windows,0.331896983665698,M,Test City,Lawyer,,Adult,0.2222222222222222,1.0,0.0017824917470130501,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
